label,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiPerWord,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linkPerWord,utmLinkRatio,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyRatio,authorReplyLinkRatio,authorReplyUTMLinkRatio,firstCommentTimeDiff,first30MinCommentRatio,text_length,expected_sentiment_value,sentiment_volatility,bert_article_pca_001,bert_article_pca_002,bert_article_pca_003,bert_article_pca_004,bert_article_pca_005,bert_article_pca_006,bert_article_pca_007,bert_article_pca_008,bert_article_pca_009,bert_article_pca_010,bert_article_pca_011,bert_article_pca_012,bert_article_pca_013,bert_article_pca_014,bert_article_pca_015,bert_article_pca_016,bert_article_pca_017,bert_article_pca_018,bert_article_pca_019,bert_article_pca_020,bert_article_pca_021,bert_article_pca_022,bert_article_pca_023,bert_article_pca_024,bert_article_pca_025,bert_article_pca_026,bert_article_pca_027,bert_article_pca_028,bert_article_pca_029,bert_article_pca_030,bert_article_pca_031,bert_article_pca_032,bert_article_pca_033,bert_article_pca_034,bert_article_pca_035,bert_article_pca_036,bert_article_pca_037,bert_article_pca_038,bert_article_pca_039,bert_article_pca_040,bert_article_pca_041,bert_article_pca_042,bert_article_pca_043,bert_article_pca_044,bert_article_pca_045,bert_article_pca_046,bert_article_pca_047,bert_article_pca_048,bert_article_pca_049,bert_article_pca_050,bert_article_pca_051,bert_article_pca_052,bert_article_pca_053,bert_article_pca_054,bert_article_pca_055,bert_article_pca_056,bert_article_pca_057,bert_article_pca_058,bert_article_pca_059,bert_article_pca_060,bert_article_pca_061,bert_article_pca_062,bert_article_pca_063,bert_article_pca_064,bert_article_pca_065,bert_article_pca_066,bert_article_pca_067,bert_article_pca_068,bert_article_pca_069,bert_article_pca_070,bert_article_pca_071,bert_article_pca_072,bert_article_pca_073,bert_article_pca_074,bert_article_pca_075,bert_article_pca_076,bert_article_pca_077,bert_article_pca_078,bert_article_pca_079,bert_article_pca_080,bert_article_pca_081,bert_article_pca_082,bert_article_pca_083,bert_article_pca_084,bert_article_pca_085,bert_article_pca_086,bert_article_pca_087,bert_article_pca_088,bert_article_pca_089,bert_article_pca_090,bert_article_pca_091,bert_article_pca_092,bert_article_pca_093,bert_article_pca_094,bert_article_pca_095,bert_article_pca_096,bert_article_pca_097,bert_article_pca_098,bert_article_pca_099,bert_article_pca_100,bert_article_pca_101,bert_article_pca_102,bert_article_pca_103,bert_article_pca_104,bert_article_pca_105,bert_article_pca_106,bert_article_pca_107,bert_article_pca_108,bert_article_pca_109,bert_article_pca_110,bert_article_pca_111,bert_article_pca_112,bert_article_pca_113,bert_article_pca_114,bert_article_pca_115,bert_article_pca_116,bert_article_pca_117,bert_article_pca_118,bert_article_pca_119,bert_article_pca_120,bert_article_pca_121,bert_article_pca_122,bert_article_pca_123,bert_article_pca_124,bert_article_pca_125,bert_article_pca_126,bert_article_pca_127,bert_article_pca_128,cat_freq_cta_click,cat_freq_promotion,cat_freq_urgency,cat_freq_disclosure,cat_freq_platform_brand,cat_freq_recommendation,cat_freq_lottery
T,1.0,6.0,4.0,7.0,258.0,0.0620155038759689,0.0426356589147286,1.0,0.0,1.0,0.0,3.875968992248062,0.0,3.875968992248062,0.0,0.0,0.0,1.0,1.0,24.0,1169.4506828703704,0.0205224558431937,3.0,2.0,103.21932515687904,0.4583333333333333,0.2083333333333333,0.625,2.0,0.7212510566942105,313.25,12.0,24.0,0.5,0.5,0.0,0.0,489.75098333333335,0.0,208,3.1118,0.0,-1.2213535,-0.65531766,-4.070227,-1.5989828,-1.0786136,0.48711884,-1.014899,-0.79855573,-0.11351164,0.6742777,0.82529,0.0056585865,-0.53254706,0.7486839,-0.06958437,-0.31253377,-0.65761936,0.44707522,0.4464626,-0.65412,0.119363375,0.28841713,-0.14607751,-0.37456658,-0.78121376,-0.51964265,0.49517152,0.07053199,1.1238205,0.15111844,0.079489306,0.084615044,-0.10854026,0.838094,-0.33424947,0.25029594,0.27326068,0.112778805,-0.4250113,0.03135497,0.44172424,-0.12680814,-0.29747543,0.6435116,1.4917408,0.43091568,-0.121294625,-0.013335963,0.74180645,0.038178504,0.6867174,-1.2927232,0.17261928,-0.08777115,0.11399802,0.604222,-0.6162516,-0.5825198,-0.19342048,-1.0809343,-0.95945364,0.14459465,-0.6483546,0.08737737,-0.27660078,-0.30387267,-0.6887988,-0.35899547,-0.34845862,-0.49341196,0.33649603,0.20707579,0.45322606,-0.003003065,0.32696873,0.5352453,-0.23080711,-0.27552927,0.35229892,-0.46789724,0.4645632,-0.037781756,0.1804163,0.32089174,0.0188845,-0.33212796,0.13036759,0.80556244,0.5055455,-0.35184225,-0.09387434,-0.04415647,-1.208597,0.45390984,0.41657734,0.15603188,0.049722344,0.23553994,-0.5117348,-0.5584346,-0.3634494,0.27490738,-0.11618514,-0.7562877,-0.027147936,0.7378549,0.32987896,-0.06708872,-0.23734504,-0.39206412,-0.32052085,-0.70629275,-0.2738565,0.12231808,-0.80637175,0.12952036,-0.17472409,-0.022491042,-0.11184446,-0.16569678,-0.40284303,-0.42769358,-0.018576946,0.2919493,0.17753229,0.13719425,0.15196438,0.4801345,0.015503875968992248,0.007751937984496124,0.0,0.003875968992248062,0.0,0.0,0.0
F,1.0,41.0,10.0,12.0,2258.0,0.104074402125775,0.0150575730735163,1.0,0.0,6.0,0.0,2.657218777679362,0.0,2.657218777679362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,41.0,16.0,46.0,0.6521739130434783,0.391304347826087,0.0,0.0,31.08578333333333,0.0,1869,1.5134,0.1823,-1.4063375,1.3716215,-1.4667705,-2.4980185,0.5461164,1.4667315,-0.30960074,1.9026408,0.7756604,-0.8854907,0.18001123,-0.2717291,0.7024467,-0.010367626,1.2657826,0.36051157,-0.7010481,0.09056813,-0.54542243,-0.043424506,1.0335948,-0.41591758,0.35609797,-0.26775005,-0.39570418,0.5382398,0.33068606,-1.1376901,-0.81648034,0.11630581,-0.00973718,-0.34660134,0.13219453,1.6347605,0.4591779,-0.61203754,-0.116316766,-0.7444633,1.1664991,0.13091284,-0.013764035,-0.26997426,-0.2048283,0.1656483,-0.5458341,-0.027909614,-0.053607475,-0.7265527,0.3662917,0.7092091,0.5622773,0.50677794,0.8575291,0.055472583,-0.58422357,-0.17486364,0.61451775,-0.538294,0.7506655,-0.07345696,-0.43827647,-0.091569684,0.037170812,-0.1142534,-0.20136976,0.20670968,0.7995439,0.4181347,-0.48587415,-0.29033086,-0.20019086,-0.19431761,0.41816622,-0.2155263,0.8337437,-0.55609983,0.338003,-0.2448203,0.002433961,-0.23611258,0.03407815,-0.06915865,0.15490966,0.08183844,-0.035309736,0.23807856,-0.42003953,-0.2283094,0.23158635,-0.6237641,-0.08502704,-0.050670147,0.01822761,0.08961176,0.05111716,-0.43147644,0.07016558,0.059055515,0.35116026,0.018739853,-0.21188308,-0.19921647,0.119192444,-0.09694087,-0.10637676,0.22107576,0.20282857,-0.08457313,-0.10065591,0.21184058,0.245861,0.10580055,0.011955716,0.015448422,0.039371792,-0.154778,-0.15791549,0.59802175,-0.11068555,0.2800601,0.33976275,-0.31397247,0.15479493,0.20685564,0.05004053,0.16134559,0.032446995,-0.12674381,0.0,0.0,0.0,0.0004428697962798937,0.001771479185119575,0.0,0.0
F,0.0,90.0,221.0,97.0,5099.0,0.019023337909394,0.0017650519709747,1.0,0.0,33.0,0.0,6.471857226907237,0.0,6.471857226907237,0.0,0.0,0.0,0.0,0.0,9.0,1021.710300925926,0.0088087591872605,2.0,2.0,182.6569874063271,0.7777777777777778,0.1111111111111111,0.5555555555555556,2.0,0.8527924884900404,37.11111111111112,4.0,17.0,0.7647058823529411,0.4705882352941176,0.25,0.0,2.30255,0.0588235294117647,2225,3.9533,0.4066,-1.3421018,0.10546159,1.7028468,1.0392321,1.3516511,-1.4849747,1.9638886,-1.2628951,-0.17564683,0.08802105,-1.232872,0.38312015,0.63816994,-0.11994698,0.18591699,-0.8781481,-0.16712445,0.4805661,-0.6569781,0.2918317,0.17831263,0.31418726,0.37309957,-0.24045429,0.113385126,0.27966335,-0.5317578,-0.76600254,-0.060830455,0.6722999,0.044633303,0.19280158,0.09359436,-0.03091366,0.15271272,0.26772115,-0.44825253,0.029948499,0.21934201,0.23835914,-0.6073731,0.95777655,-0.2331781,-0.19104591,0.1915479,-0.38518128,0.0839833,0.046306092,0.702838,0.1431696,0.060676567,-0.0085788835,-0.12075815,0.4123961,-0.041740928,-0.22386107,-0.16316247,0.13953795,0.17208412,-0.12826835,-0.31415087,0.3055702,0.21919261,0.42018092,0.055785377,0.055794474,-0.19618213,0.29914546,-0.05190772,-0.14773402,-0.10994791,-0.20681718,-0.1441757,0.20744076,-0.19712996,-0.02404821,0.19585377,0.05936504,0.05013346,-0.16859211,-0.20123032,-0.30553722,-0.0025515442,0.021332407,0.14734569,-0.18589672,0.02977171,-0.21557644,0.106527135,0.059442878,-0.021782331,0.005185377,-0.17627409,-0.30157274,-0.25855464,0.0014187109,-0.15954033,0.08153059,-0.064769596,-0.32561952,0.09504373,-0.20833501,-0.20126262,-0.012977272,-0.15081213,-0.22315663,0.009971053,-0.107011735,0.031740006,0.007136477,-0.085386604,-0.10040241,-0.19239034,0.09301751,0.12544967,0.18751091,0.1627788,-0.12375414,-0.044225376,-0.01682205,-0.01646739,0.00853487,-0.10492249,0.07910463,0.1361143,0.17784646,0.004609702,-0.016844792,0.0003922337713277113,0.0007844675426554226,0.000588350656991567,0.0013728181996469895,0.0,0.0,0.0
F,1.0,63.0,119.0,20.0,4836.0,0.0262613730355665,0.0066170388751033,1.0,1.0,29.0,3.0,5.996691480562449,0.6203473945409429,6.617038875103392,0.0016542597187758,0.0,0.0,0.0,0.0,4.0,355.88916666666665,0.0112394542308349,1.0,1.0,93.21166285247592,0.25,0.25,0.75,1.584962500721156,0.8112781244591328,75.0,2.0,2.0,0.0,0.0,0.0,0.0,5986.1156,0.0,1769,3.5804,0.6027,-1.0603508,-1.2796364,-0.23669103,-0.46453312,-0.71255434,-1.5303752,-0.06489893,-0.78659374,1.3888439,-0.9452212,0.72858775,0.07415979,-0.81415623,-0.7046163,-0.28652886,0.19465967,-0.6502483,-0.26122493,0.2279907,0.8143447,1.0252328,-0.29118913,-0.021444108,0.1490517,0.36063826,0.35946953,-0.5022164,0.14281471,0.21315137,0.25797385,0.29671907,0.06267884,0.36007825,0.22970831,0.05841186,-0.1491841,0.011338217,-0.74266,-0.12986118,-0.22695777,0.4146284,-0.13940856,-0.041687846,0.2575729,0.0065632467,-0.0051709353,-0.14359148,0.12774229,-0.13496797,0.10569437,0.31424478,-0.2545525,-0.5229056,0.38583735,0.072152264,0.12403557,0.00909222,0.029828377,-0.093228064,0.26139146,0.06261493,0.28730476,0.24154118,0.2499628,-0.045727745,0.0661535,0.08539849,0.07126817,-0.14398399,-0.2930795,0.0058304607,-0.35849845,-0.0077078594,0.014249197,-0.26478451,0.19070706,0.04473165,0.16736335,-0.110329576,-0.060652483,-0.14752075,0.07104378,-0.3345345,0.42953107,0.03179723,-0.032895572,-0.1388785,-0.591162,0.23015365,0.019540094,-0.015207129,0.058089722,-0.24827477,0.24859908,-0.010223277,-0.1741738,-0.012226329,0.3521716,0.29531443,0.08870402,0.49681875,-0.17790382,-0.08290697,-0.016639587,-0.033394206,-0.3023016,-0.09715877,-0.04894968,-0.011761807,-0.16289286,0.025704933,0.26425803,-0.101551265,0.016799716,-0.20693995,0.0065244534,-0.15560023,-0.04462072,-0.034412112,0.0638178,-0.1576375,0.15768577,0.27519542,-0.26033503,-0.062156923,0.032141034,-0.08260877,-0.006936803,0.0012406947890818859,0.00020678246484698098,0.00041356492969396195,0.00041356492969396195,0.00020678246484698098,0.0,0.0
F,1.0,69.0,205.0,42.0,9073.0,0.0154303978838311,0.0029758624490245,1.0,0.0,36.0,0.0,3.967816598699438,0.0,3.967816598699438,0.0,0.0,0.0,0.0,0.0,10.0,2459.053657407408,0.0040666050412836,1.0,1.0,294.3661946750994,0.2,0.4,0.1,3.321928094887362,0.9848586617875466,71.6,5.0,15.0,0.6666666666666666,0.2666666666666666,0.0,0.0,481.92665,0.0,6098,2.9544,0.5507,-1.9239293,1.2263712,1.6831387,0.79771227,-0.3300265,-0.4515999,0.59301245,0.83203226,-0.55226916,-0.6473955,-0.27334255,0.63786256,-0.81745267,0.77914804,-0.40221113,-0.2811147,0.2923247,0.5958375,-0.3372461,0.49608442,-0.45116302,0.01274606,0.20376536,-0.30080676,0.26597288,0.34970427,-0.18965097,0.33926708,-0.42889094,-0.24229254,0.008628538,0.32488716,-0.20981424,-0.19502185,0.1194768,-0.052535594,0.20654036,0.15488257,-0.23620723,-0.037968263,-0.07751047,0.03873259,-0.18868504,0.06706028,-0.025449326,-0.17717583,-0.09164095,-0.33157608,-0.12201783,-0.23563083,0.14281493,0.27571914,0.3706638,0.17324798,0.049778707,0.1293522,-0.054373972,-0.17544992,-0.23438068,0.14833868,-0.056877956,0.1391529,0.064378515,-0.09569707,-0.20321815,-0.19293445,-0.02679896,0.0855777,-0.05438216,-0.16768959,0.2706153,-0.006682865,-0.0068072504,0.098311625,0.014903998,0.09023457,-0.09324088,0.053585123,0.038458206,-0.12684588,-0.0808274,-0.3311511,-0.061608672,-0.07575335,0.06387076,0.09133335,0.06678423,0.067660406,0.0024534687,-0.051679358,0.12866837,-0.022458458,-0.07913615,-0.05307955,0.0052444483,-0.101368114,-0.05968935,0.01565194,0.088823915,-0.03355764,0.11932234,0.050722204,0.15414728,0.042020824,-0.16832651,0.123999074,0.1110523,0.01619845,0.0016371072,-0.0105083985,0.042835325,-0.0846094,-0.07509712,-0.02422521,0.120208144,0.22876172,0.122897536,-0.13263045,0.0762283,0.083849795,0.070843875,-0.026077054,-0.08019755,0.024985118,0.09408716,-0.037286345,-0.03449237,0.008712055,0.0006613027664499064,0.00044086851096660423,0.00022043425548330211,0.0003306513832249532,0.0003306513832249532,0.0,0.0
F,1.0,48.0,126.0,73.0,3980.0,0.0464824120603015,0.014572864321608,1.0,1.0,23.0,1.0,5.778894472361809,0.2512562814070352,6.030150753768844,0.0,0.0,0.0,1.0,0.0,26.0,452.1940046296296,0.0574974451978755,2.0,1.0,16.893778986297338,0.3846153846153846,0.3846153846153846,0.2307692307692307,2.584962500721156,0.8049666441919267,23.923076923076923,2.0,9.0,0.7777777777777778,0.3333333333333333,0.0,0.0,165.96236666666667,0.0,1972,3.3049,0.2261,-1.1280057,-1.1624808,-1.0561501,-1.1608487,-1.0495274,-1.4179622,-1.0003783,1.362056,0.072401755,1.1632495,-0.8866457,1.201539,-0.7595079,0.90490043,-0.5999618,-0.20202626,-1.1397564,-0.12576868,0.9207548,-0.49882567,-0.14452332,-0.4035294,-0.18283167,0.069320075,-0.77869874,0.47067642,-0.15631837,0.3643058,-0.67796326,0.071435094,-0.5911827,-0.5579811,-0.38761812,-0.17225045,0.032409947,0.042088136,0.31430206,0.18927144,-0.08476302,-0.02120872,0.32254297,-0.34784415,-0.31137666,0.1060134,0.37309557,0.1032429,-0.17415166,0.29096338,-0.08656324,-0.809442,0.055305067,0.2986143,-0.13881372,-0.06661278,0.17214906,0.10468035,0.27219433,0.28448987,0.22037712,-0.3391261,-0.5594265,0.12522978,-0.02255112,-0.13667817,0.45080736,-0.16553053,0.27053946,0.12890904,0.12506118,0.044345398,0.17077975,0.012062099,-0.11579679,-0.4056283,-0.0619111,-0.31883633,-0.056737587,0.30374375,-0.020118278,0.39242637,-0.012365379,0.38506845,-0.13725144,0.6027666,-0.009832119,-0.012880608,0.18456751,-0.41787383,-0.074791916,-0.18892525,-0.0030439724,0.03854711,0.17420974,0.25905532,-0.25169268,-0.09314893,-0.11418655,0.33586693,0.12585068,-0.030255578,-0.039562058,-0.17244028,0.07427159,-0.07762046,-0.074060224,-0.278123,-0.18593898,0.1493796,-0.32321534,-0.28350943,-0.096519746,-0.0055718697,-0.19783373,-0.07802428,0.09022016,-0.08294755,0.017096955,0.1310392,0.36685702,-0.09027861,-0.06263431,-0.16933899,0.1720986,0.16729492,0.17869304,-0.06017155,-0.23525295,0.13029787,0.0010050251256281408,0.002763819095477387,0.0010050251256281408,0.0007537688442211055,0.0,0.0,0.0
T,1.0,10.0,5.0,4.0,487.0,0.0595482546201232,0.0205338809034907,1.0,0.0,1.0,0.0,2.053388090349076,0.0,2.053388090349076,0.0,0.0,0.0,1.0,1.0,24.0,1169.4506828703704,0.0205224558431937,3.0,2.0,103.21932515687904,0.4583333333333333,0.2083333333333333,0.625,2.0,0.7212510566942105,313.25,7.0,15.0,0.5333333333333333,0.4666666666666667,0.1428571428571428,0.0,133.9364,0.0,455,2.8744,0.1368,-1.576189,-0.39916596,-1.5512985,-1.1034154,1.4281708,0.30527842,0.2075631,-0.59553856,1.0694288,0.9639869,-0.011141574,-0.68570614,-0.28061694,0.26293263,-0.7857011,0.15005092,0.91711634,0.3738477,1.0324374,0.49875155,0.6657021,0.045420017,0.5477237,-0.56358397,-0.18526419,-0.40177298,0.15295923,-0.023008129,0.589111,0.48430797,0.31635252,0.07812763,-0.32578304,0.38948432,0.02770839,-0.3138529,0.8107214,-0.21109207,-0.3842245,-0.096469335,0.67141926,-0.019404452,-0.12702596,0.05567247,0.3398298,0.044823144,0.019786568,-0.11554161,0.27925846,0.28369254,0.7185573,-0.1637933,0.20441535,-0.33753744,0.071079515,0.8243799,-0.04957679,-0.3810203,0.08890124,-0.3988042,-0.8492275,0.11661939,-0.43083975,0.37154645,0.17005083,-0.56032044,0.13178632,-0.13886003,-0.49193466,-0.276859,0.32310674,-0.2730128,-0.06624166,0.23214802,-0.017015819,0.35082534,0.21883664,0.057203393,-0.15842935,-0.26213968,0.108667225,-0.33299303,0.050278638,0.4026211,-0.18774734,-0.058114532,0.083318904,0.40339404,0.17432602,0.08239037,-0.44246402,-0.0018078077,-0.72456366,0.1049034,0.22078161,0.19168447,0.20195857,-0.14263132,-0.27013358,-0.46680087,-0.28879574,0.053363807,0.18482083,-0.15597168,0.037608117,0.34695497,0.12810573,0.099812865,-0.31498036,-0.0809875,-0.35072023,-0.051726855,-0.24908769,0.002500651,-0.2654358,0.03752502,-0.14379309,0.15307015,-0.45613366,-0.117876574,-0.30909634,-0.17510486,0.054016206,0.18624255,-0.14647993,-0.1334336,-0.15637352,0.45208788,0.01642710472279261,0.004106776180698152,0.002053388090349076,0.0,0.0,0.0,0.0
F,1.0,50.0,76.0,15.0,5984.0,0.0446189839572192,0.0121991978609625,1.0,0.0,34.0,0.0,5.681818181818182,0.0,5.681818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,2.0,2.0,0.0,0.0,0.0,0.0,1522.5481666666667,0.0,3341,2.8245,0.627,-0.4557485,-3.7819827,-0.4549632,0.362182,0.017536394,-1.1022644,0.032549858,0.009864478,0.09050185,-1.3945976,0.9596788,-0.29375145,-0.5665724,-0.7438325,-0.18563893,-0.53704315,0.09912058,-0.6307597,0.0707101,-0.2628159,0.6372816,-0.5881056,-0.23530106,0.119223535,-0.73612297,-0.45369196,0.034899317,-0.10881015,-0.13356233,-0.1489395,0.39201725,-0.18623953,0.23767686,0.2627846,0.15291485,0.30071747,-0.2786293,0.1982597,-0.22807841,-0.29442954,0.172145,0.11480704,-0.26652664,-0.0027091398,0.004604899,-0.018474573,-0.07963415,0.008229965,-0.27284935,-0.36521426,0.17730679,-0.33907774,-0.027519837,-0.05595713,0.2395568,-0.3024489,0.19783159,0.19191213,0.06597283,-0.21441734,0.10647233,-0.31291756,0.07585203,0.014225209,-0.32264844,-0.11911545,0.058332294,0.025423236,-0.14208867,0.064641565,0.16024081,-0.33117676,0.047537863,-0.029035995,0.14642724,0.15829107,0.099956,0.21578474,0.09705182,0.21222809,-0.0047274884,-0.058367744,-0.057727933,0.17024434,0.05856854,0.119125746,0.14583406,0.07255494,0.052859254,-0.1733601,-0.29542997,-0.036666147,-0.07745179,-0.03175708,0.12903765,0.1623849,0.06366072,-0.094725005,0.046384055,0.108805865,-0.053163975,-0.019365579,0.18646531,0.018272957,-0.18879187,-0.16098434,0.0653428,0.022469299,-0.0064568,0.21935582,-0.07098931,0.14284906,0.11856951,0.0194906,0.057280406,0.041050803,-0.17300907,0.0056571895,-0.09780194,0.08137659,0.14789684,0.20091754,0.07653842,-0.048379753,-0.021264981,0.048207235,-0.061216086,-0.12901165,0.0006684491978609625,0.00033422459893048126,0.000501336898395722,0.000501336898395722,0.0008355614973262032,0.0,0.0
F,1.0,62.0,199.0,31.0,2877.0,0.0483142161974278,0.0100799443865137,1.0,0.0,17.0,0.0,5.908932916232186,0.0,5.908932916232186,0.0,0.0,0.0,0.0,0.0,4.0,1.0787037037037035,3.708154506437768,2.0,2.0,0.4523514760819649,0.25,0.5,1.0,1.0,0.0,28.75,4.0,12.0,0.6666666666666666,0.5,0.0,0.0,213.03131666666667,0.0,1447,3.0964,0.1442,-0.05198044,-4.073557,-1.1171372,-1.187379,-0.07764457,-1.112667,0.49473506,-0.034129087,0.039394535,-0.22981548,-0.09495264,0.06411425,0.48083404,-1.1690538,0.40223554,1.0044591,0.3295655,0.44986528,0.59653884,0.3265726,-0.44152462,-0.09130526,-0.31202143,-0.3456915,0.060612496,0.30353633,0.7395364,-0.10842359,0.3333442,0.30438182,0.13574483,0.12033463,-0.29915196,-0.02429816,0.57092303,-0.40767533,-0.09603446,-0.24290091,0.06659296,-0.11243881,-0.45513046,-0.08058998,-0.109557875,0.34459698,-0.1298109,-0.07885104,-0.23083377,0.074667394,-0.587788,0.34464493,-0.026862688,0.011473544,0.39651218,0.0016787876,-0.17164472,0.077908576,0.26425686,-0.31176302,-0.15025073,0.16235648,-0.1766092,0.11528414,-0.168892,-0.35479176,-0.21740827,0.41525918,0.2802246,-0.1945364,0.3307981,0.15729798,0.22491805,-0.17883445,0.050711215,-0.015171747,-0.09404567,-0.021109806,0.14543147,0.0026091714,0.30635658,0.049755353,-0.02848714,0.32519376,-0.00840394,-0.32842204,-0.13828814,-0.0002378253,-0.529941,-0.12096529,0.22079298,0.15834701,-0.16033098,-0.07541011,-0.43595833,-0.18024045,-0.11453131,-0.16454153,-0.25628185,0.050393958,-0.0019404414,0.29389164,0.13869955,0.16228434,-0.24716061,-0.14618805,0.11051749,-0.08865084,0.05176663,-0.0030859334,-0.14958934,-0.046578247,0.13375686,0.110957615,-0.116214626,0.051097363,0.1424589,-0.010524289,-0.05860147,0.03640313,0.016522925,0.010357847,0.10699569,-0.037365366,0.01376266,-0.116174586,0.14148195,0.074136145,0.05094022,-0.13686155,0.0,0.001737921445950643,0.0003475842891901286,0.0003475842891901286,0.0013903371567605145,0.0,0.0
F,1.0,22.0,45.0,9.0,3233.0,0.0278379214351995,0.0040210330961954,1.0,0.0,26.0,0.0,8.042066192390969,0.0,8.042066192390969,0.0003093102381688,0.0,0.0,0.0,0.0,4.0,69.871875,0.0572476407710541,2.0,2.0,26.62774516042849,0.0,0.75,0.75,1.584962500721156,0.8112781244591328,7.5,5.0,15.0,0.6666666666666666,0.3333333333333333,0.2,0.0,26.57323333333333,0.0666666666666666,1016,2.3434,0.4181,-1.7096925,-0.71584386,2.3478458,-1.5987533,-1.6518875,0.05968972,-0.8500506,0.3644788,-0.9724957,0.02830664,-0.6141709,-0.28990877,-0.13089691,-0.1626768,0.18486223,-0.004116231,-0.42435148,-0.73830044,0.15706894,0.21775511,0.50914556,0.69196594,-0.76717913,0.5563969,-1.1372545,-0.34286898,0.71895915,0.14985536,-0.28370973,-0.055905033,0.071009934,0.5107921,-0.22965534,0.12924804,0.1958227,0.1979166,-0.3265356,-0.19077204,0.047805812,0.24331486,0.34122407,-0.24323523,-0.1573217,0.026667034,0.28370795,0.2281219,-0.18037127,0.1726643,0.24857676,-0.40678024,0.20766357,-0.29109034,-0.22538878,-0.043021455,0.084070124,0.11548423,-0.3986757,-0.07637489,-0.07190702,-0.06210752,0.1353445,0.0024410435,0.53864306,0.4577581,0.29195002,0.032947842,0.17821759,-0.044539914,0.28495938,0.22637011,0.32459432,0.3507443,0.22097538,-0.5798427,-0.29526272,0.04971942,-0.058619607,0.19509768,0.026092622,0.019072147,-0.024299262,-0.00039499978,-0.08145409,-0.37344208,0.12601621,0.13981448,-0.009282772,0.005168777,-0.15980957,0.20991848,0.13393007,0.08180911,0.28270772,-0.42514604,0.17520812,-0.039845277,-0.18161678,-0.0057939845,0.14265399,-0.10930756,-0.049582265,-0.24744938,-0.014583476,-0.033819426,0.25660968,0.04456991,0.27292442,0.19600487,-0.035485882,-0.15085483,-0.06562144,0.19512022,-0.04127528,-0.21837941,-0.009339923,0.13733238,-0.2601153,-0.03668048,0.1101377,0.2901127,0.15691471,-0.15758549,-0.07608105,-0.018925896,0.008152759,-0.21169628,0.18265735,-0.04505761,0.0,0.0003093102381688834,0.0,0.0003093102381688834,0.0003093102381688834,0.0,0.0
F,1.0,44.0,67.0,12.0,9972.0,0.0254713196951464,0.0092258323305254,1.0,1.0,67.0,8.0,6.718812675491376,0.8022462896109105,7.521058965102286,0.0,0.0,0.0,0.0,0.0,8.0,713.9833796296297,0.0112047426148069,2.0,2.0,143.73422399852134,0.0,0.875,1.0,1.0,0.0,61.25,5.0,7.0,0.2857142857142857,0.2857142857142857,0.0,0.0,32.6624,0.0,3428,3.1777,0.4433,1.0425398,1.9776988,0.39071053,0.3664031,0.78916734,-1.9489617,-0.120500624,0.013586754,0.286159,0.23566788,-0.13215129,0.48877525,0.43127316,-0.18852594,1.0024582,-0.6045132,0.5863587,0.13925947,0.072350256,-0.23096295,0.50512654,-0.008038815,0.5087525,0.15955155,-0.00025282652,-0.33241037,0.2536433,0.045809295,0.23526926,0.14532106,0.46092346,0.32182354,0.9838272,-0.15798797,0.46791667,0.3168249,0.13416515,0.082474336,0.09817411,0.124510795,-0.30924854,-0.6043665,0.42909884,0.0049711484,0.035007127,0.35205278,-0.2342245,-0.72646517,0.25662374,-0.12266484,0.19535728,-0.29160795,0.36071843,-0.31491882,-0.05012322,0.18890756,0.024140056,-0.55643296,-0.084774576,-0.65918773,-0.5031774,-0.084455326,0.0023473036,-0.16461286,0.18797565,0.2231612,0.22856718,0.14678323,-0.24009952,0.29212072,0.052134693,0.09928989,0.08257268,0.002911117,0.18777949,-0.2061022,-0.1715122,-0.446782,0.41163424,-0.09315301,0.09473862,-0.27006358,0.25442216,-0.07007026,-0.05603981,0.04933026,0.15912081,-0.25912327,0.2143662,-0.31973732,-0.49158886,0.11724762,0.3349809,-0.09699666,-0.004156514,-0.23336689,-0.15113899,0.189928,0.22999865,0.17739014,-0.034549184,-0.18925,-0.28449473,0.29230016,0.037703946,-0.12591337,-0.003236209,-0.013822375,-0.24356765,0.5533101,-0.25319752,-0.21542199,-0.0071320646,0.35271993,0.15887481,-0.020388568,0.16807292,0.041304998,-0.066007905,0.21321617,-0.14976373,0.18483166,-0.203589,0.12508762,0.034754567,0.22809339,-0.120464094,0.1909001,0.00010028078620136381,0.00030084235860409147,0.00020056157240272763,0.0015042117930204573,0.0,0.0,0.0
