file_name,text_length,chunks_count,expected_sentiment_value,sentiment_volatility
4175.txt,541,2,2.9996,0.0136
4176.txt,233,1,2.762,0.0
4177.txt,1487,4,3.7783,0.2314
4178.txt,249,1,2.8423,0.0
4179.txt,6071,16,3.5812,0.5801
418.txt,613,2,4.0493,0.1001
4180.txt,3335,9,2.999,0.8163
4181.txt,626,2,3.2353,0.2217
4182.txt,395,1,2.9835,0.0
4183.txt,1805,5,3.1837,0.3235
4184.txt,52,1,2.992,0.0
4185.txt,136,1,2.9985,0.0
4186.txt,989,3,2.1196,0.4445
4187.txt,71,1,2.9964,0.0
4188.txt,625,2,3.8665,0.4499
4189.txt,198,1,3.0345,0.0
419.txt,51,1,3.2039,0.0
4190.txt,587,2,4.0331,0.3513
4191.txt,1344,4,2.8252,0.3118
4192.txt,263,1,2.3154,0.0
4193.txt,627,2,3.0037,0.0011
4194.txt,1443,4,2.8583,0.1531
4195.txt,1309,4,3.3981,0.5251
4196.txt,575,2,1.5919,0.0415
4197.txt,1583,4,2.8704,0.699
4198.txt,361,1,1.8404,0.0
4199.txt,1505,4,2.5315,0.6392
42.txt,98,1,2.9686,0.0
420.txt,266,1,2.8276,0.0
4200.txt,213,1,2.997,0.0
4201.txt,952,3,3.2222,0.9074
4202.txt,4705,12,3.013,0.0502
4203.txt,4107,11,2.8797,0.5301
4204.txt,331,1,2.8957,0.0
4205.txt,1226,4,3.3049,0.5619
4206.txt,43,1,3.004,0.0
4207.txt,535,2,3.5151,0.0559
4208.txt,136,1,2.9937,0.0
4209.txt,173,1,1.9161,0.0
421.txt,210,1,2.9024,0.0
4210.txt,3496,9,3.1287,0.2443
4211.txt,1013,3,3.1465,0.841
4212.txt,78,1,2.2389,0.0
4213.txt,121,1,4.3833,0.0
4214.txt,1959,5,3.0079,0.0073
4215.txt,1538,4,2.7994,0.2987
4216.txt,556,2,3.084,0.0986
4217.txt,63,1,3.0425,0.0
4218.txt,1348,4,3.0547,0.1026
4219.txt,69,1,3.1567,0.0
422.txt,75,1,2.9575,0.0
4220.txt,1733,5,2.451,0.4866
4221.txt,2811,8,2.9946,0.0493
4222.txt,524,2,3.0105,0.0115
4223.txt,100,1,2.9923,0.0
4224.txt,363,1,3.0088,0.0
4225.txt,108,1,2.8573,0.0
4226.txt,1967,5,3.1014,0.1379
4227.txt,4104,11,2.8663,0.541
4228.txt,27,1,3.8752,0.0
4229.txt,2665,7,2.9396,0.754
423.txt,1578,4,3.0022,0.0043
4230.txt,214,1,2.0527,0.0
4231.txt,1880,5,3.9889,0.5867
4232.txt,184,1,3.9456,0.0
4233.txt,1178,3,2.6533,0.3659
4234.txt,70,1,3.1724,0.0
4235.txt,1305,4,2.6111,0.5685
4236.txt,209,1,3.0767,0.0
4237.txt,1913,5,3.1638,0.444
4238.txt,2170,6,1.7768,0.5375
4239.txt,244,1,1.6991,0.0
424.txt,1735,5,3.2498,0.3619
4240.txt,193,1,2.9971,0.0
4241.txt,279,1,2.9634,0.0
4242.txt,3508,9,1.585,0.5185
4243.txt,806,3,2.5717,0.461
4244.txt,459,2,3.031,0.0158
4245.txt,1435,4,4.2477,0.2981
4246.txt,197,1,2.5602,0.0
4247.txt,5603,15,3.1814,0.5838
4248.txt,565,2,2.9403,0.0472
4249.txt,229,1,1.5594,0.0
425.txt,276,1,2.0828,0.0
4250.txt,4407,12,2.8071,0.8784
4251.txt,2074,6,3.2251,0.4587
4252.txt,698,2,3.156,0.1274
4253.txt,1898,5,3.5902,0.3709
4254.txt,27,1,3.0625,0.0
4255.txt,1519,4,2.9915,0.0058
4256.txt,782,2,3.0391,0.0405
4257.txt,649,2,2.9963,0.0148
4258.txt,1548,4,2.9869,0.1056
4259.txt,580,2,3.1976,0.166
426.txt,150,1,2.9601,0.0
4260.txt,2191,6,3.0253,0.475
4261.txt,327,1,3.0465,0.0
4262.txt,1332,4,2.8803,0.6114
4263.txt,1523,4,3.8251,1.0446
4264.txt,184,1,2.4375,0.0
4265.txt,1426,4,2.8998,0.8208
4266.txt,561,2,3.243,0.2658
4267.txt,1203,4,3.1843,0.4204
4268.txt,456,2,2.7948,0.2039
4269.txt,62,1,3.0123,0.0
427.txt,68,1,2.9998,0.0
4270.txt,138,1,4.5953,0.0
4271.txt,70,1,3.0476,0.0
4272.txt,1495,4,3.3473,0.7565
4273.txt,1647,5,3.165,0.9418
4274.txt,1588,4,3.096,1.1051
4275.txt,2342,6,3.3075,0.4384
4276.txt,490,2,3.7255,0.5017
4277.txt,277,1,3.0697,0.0
4278.txt,67,1,2.9061,0.0
4279.txt,60,1,2.9847,0.0
428.txt,521,2,3.1244,0.1054
4280.txt,198,1,2.8643,0.0
4281.txt,1155,3,3.0211,1.2076
4282.txt,306,1,2.4613,0.0
4283.txt,5476,14,3.2504,0.308
4284.txt,122,1,2.9881,0.0
4285.txt,948,3,3.0016,0.0095
4286.txt,197,1,2.8802,0.0
4287.txt,2415,7,3.4016,0.6338
4288.txt,1530,4,3.2666,0.4468
4289.txt,2874,8,3.2037,0.5652
429.txt,1387,4,3.3777,0.7438
4290.txt,1241,4,3.1555,0.7148
4291.txt,460,2,3.2066,0.2381
4292.txt,252,1,2.6644,0.0
4293.txt,32,1,2.9885,0.0
4294.txt,117,1,2.9687,0.0
4295.txt,136,1,3.1817,0.0
4296.txt,1218,4,4.1816,0.134
4297.txt,97,1,3.0087,0.0
4298.txt,124,1,3.0121,0.0
4299.txt,792,2,3.5526,0.5302
43.txt,108,1,3.1379,0.0
430.txt,398,1,3.0028,0.0
4300.txt,381,1,4.5867,0.0
4301.txt,82,1,3.7853,0.0
4302.txt,106,1,3.0108,0.0
4303.txt,178,1,3.8719,0.0
4304.txt,123,1,3.0112,0.0
4305.txt,174,1,2.992,0.0
4306.txt,1242,4,2.9815,0.047
4307.txt,86,1,3.3195,0.0
4308.txt,64,1,2.946,0.0
4309.txt,257,1,2.9569,0.0
431.txt,330,1,2.9546,0.0
4310.txt,116,1,1.6215,0.0
4311.txt,75,1,2.2239,0.0
4312.txt,71,1,3.0043,0.0
4313.txt,62,1,2.912,0.0
4314.txt,122,1,2.9711,0.0
4315.txt,100,1,2.8163,0.0
4316.txt,85,1,3.2087,0.0
4317.txt,33,1,3.0316,0.0
4318.txt,73,1,2.4517,0.0
4319.txt,118,1,3.2854,0.0
432.txt,64,1,1.9816,0.0
4320.txt,118,1,1.6927,0.0
4321.txt,2822,8,3.2128,0.3944
4322.txt,55,1,2.9824,0.0
4323.txt,805,3,4.2201,0.3802
4324.txt,541,2,2.4958,0.0179
4325.txt,149,1,2.996,0.0
4326.txt,47,1,2.2031,0.0
4327.txt,311,1,3.0259,0.0
4328.txt,79,1,3.0192,0.0
4329.txt,399,1,2.8643,0.0
433.txt,149,1,4.2713,0.0
4330.txt,135,1,2.9306,0.0
4331.txt,136,1,2.989,0.0
4332.txt,193,1,3.0005,0.0
4333.txt,90,1,3.0128,0.0
4334.txt,65,1,3.0107,0.0
4335.txt,516,2,2.3006,0.7358
4336.txt,90,1,2.3189,0.0
4337.txt,136,1,3.0043,0.0
4338.txt,131,1,2.9238,0.0
4339.txt,79,1,3.6109,0.0
434.txt,682,2,2.1161,0.0188
4340.txt,48,1,3.0165,0.0
4341.txt,884,3,3.1237,0.1154
4342.txt,990,3,3.0147,0.0131
4343.txt,109,1,2.4419,0.0
4344.txt,59,1,3.0128,0.0
4345.txt,90,1,2.9401,0.0
4346.txt,162,1,2.9879,0.0
4347.txt,119,1,3.0106,0.0
4348.txt,6594,17,3.3715,0.5439
4349.txt,89,1,2.9949,0.0
435.txt,1031,3,2.9938,0.0257
4350.txt,140,1,3.0093,0.0
4351.txt,88,1,3.9104,0.0
4352.txt,235,1,3.0738,0.0
4353.txt,234,1,4.5341,0.0
4354.txt,3499,9,2.8262,0.3869
4355.txt,83,1,2.9241,0.0
4356.txt,105,1,2.9801,0.0
4357.txt,1311,4,3.6593,0.3171
4358.txt,93,1,3.0036,0.0
4359.txt,264,1,1.2786,0.0
436.txt,385,1,2.8055,0.0
4360.txt,146,1,3.0112,0.0
4361.txt,159,1,3.0234,0.0
4362.txt,77,1,2.9901,0.0
4363.txt,154,1,2.9287,0.0
4364.txt,163,1,2.9857,0.0
4365.txt,129,1,3.0048,0.0
4366.txt,72,1,2.0401,0.0
4367.txt,2535,7,3.2563,0.2742
4368.txt,79,1,2.9789,0.0
4369.txt,94,1,1.9328,0.0
437.txt,1054,3,2.899,0.1734
4370.txt,97,1,3.1284,0.0
4371.txt,2220,6,3.2962,0.5012
4372.txt,348,1,2.9079,0.0
4373.txt,74,1,2.9401,0.0
4374.txt,689,2,3.1199,0.11
4375.txt,397,1,3.0151,0.0
4376.txt,75,1,2.6916,0.0
4377.txt,1038,3,2.989,0.0337
4378.txt,434,2,4.2883,0.3711
4379.txt,78,1,2.986,0.0
438.txt,401,2,2.9281,0.0551
4380.txt,362,1,3.0179,0.0
4381.txt,77,1,3.2941,0.0
4382.txt,168,1,2.881,0.0
4383.txt,238,1,2.2248,0.0
4384.txt,241,1,2.6086,0.0
4385.txt,350,1,3.0222,0.0
4386.txt,2399,6,2.1963,0.9716
4387.txt,209,1,3.0158,0.0
4388.txt,1259,4,2.9424,0.0922
4389.txt,491,2,3.1893,0.1051
439.txt,289,1,3.0057,0.0
4390.txt,297,1,2.9916,0.0
4391.txt,182,1,3.9381,0.0
4392.txt,453,2,3.4674,1.0911
4393.txt,3869,10,3.0727,0.3474
4394.txt,70,1,3.0827,0.0
4395.txt,1443,4,2.3817,0.6833
4396.txt,128,1,3.0361,0.0
4397.txt,159,1,3.0069,0.0
4398.txt,1162,3,2.4948,0.7118
4399.txt,1448,4,3.2358,0.3967
44.txt,1579,4,3.6048,0.4262
440.txt,445,2,3.6734,0.6208
4400.txt,132,1,3.0377,0.0
4401.txt,44,1,3.0212,0.0
4402.txt,109,1,2.9448,0.0
4403.txt,122,1,3.1478,0.0
4404.txt,2270,6,3.5967,0.7027
4405.txt,50,1,3.0358,0.0
4406.txt,175,1,3.0855,0.0
4407.txt,2536,7,3.1184,0.9193
4408.txt,160,1,2.9714,0.0
4409.txt,51,1,2.8765,0.0
441.txt,2961,8,3.2587,0.4042
4410.txt,476,2,3.1184,0.1096
4411.txt,1716,5,3.1065,0.5206
4412.txt,222,1,3.5098,0.0
4413.txt,1320,4,2.904,0.0941
4414.txt,119,1,3.8117,0.0
4415.txt,94,1,2.9394,0.0
4416.txt,202,1,2.1039,0.0
4417.txt,136,1,3.0014,0.0
4418.txt,179,1,2.647,0.0
4419.txt,61,1,2.981,0.0
442.txt,649,2,2.9372,0.0284
4420.txt,43,1,2.9605,0.0
4421.txt,433,2,3.5859,0.3624
4422.txt,166,1,2.8062,0.0
4423.txt,279,1,3.0057,0.0
4424.txt,325,1,3.0453,0.0
4425.txt,1400,4,2.3249,0.5991
4426.txt,3186,8,3.0646,0.1639
4427.txt,167,1,2.9221,0.0
4428.txt,1872,5,3.3755,0.4571
4429.txt,94,1,3.0166,0.0
443.txt,783,2,2.9534,0.0213
4430.txt,188,1,2.9734,0.0
4431.txt,1915,5,3.3902,1.0314
4432.txt,147,1,3.0045,0.0
4433.txt,78,1,2.9759,0.0
4434.txt,846,3,2.8574,0.0929
4435.txt,338,1,3.0088,0.0
4436.txt,95,1,3.0623,0.0
4437.txt,310,1,2.2418,0.0
4438.txt,73,1,3.01,0.0
4439.txt,36,1,3.1122,0.0
444.txt,148,1,1.8536,0.0
4440.txt,109,1,2.9222,0.0
4441.txt,103,1,1.9855,0.0
4442.txt,107,1,2.7767,0.0
4443.txt,66,1,2.8301,0.0
4444.txt,228,1,4.3358,0.0
4445.txt,41,1,2.9961,0.0
4446.txt,56,1,3.0067,0.0
4447.txt,1464,4,3.1025,0.0935
4448.txt,170,1,2.9858,0.0
4449.txt,1097,3,2.6844,0.7482
445.txt,127,1,3.0307,0.0
4450.txt,160,1,2.6567,0.0
4451.txt,359,1,4.0144,0.0
4452.txt,424,2,2.349,0.6513
4453.txt,161,1,2.9833,0.0
4454.txt,942,3,3.3504,0.4084
4455.txt,353,1,2.8674,0.0
4456.txt,460,2,3.0313,0.094
4457.txt,223,1,3.069,0.0
4458.txt,1274,4,3.692,1.3832
4459.txt,136,1,3.0546,0.0
446.txt,469,2,2.9808,0.0116
4460.txt,630,2,3.8634,0.341
4461.txt,197,1,2.8968,0.0
4462.txt,1117,3,3.2504,0.1602
4463.txt,1707,5,3.0237,0.0706
4464.txt,54,1,3.3277,0.0
4465.txt,68,1,2.9799,0.0
4466.txt,439,2,3.8397,0.0805
4467.txt,156,1,2.6373,0.0
4468.txt,952,3,2.2159,0.4034
4469.txt,66,1,2.9723,0.0
447.txt,337,1,3.3302,0.0
4470.txt,197,1,1.8561,0.0
4471.txt,68,1,3.0617,0.0
4472.txt,870,3,3.1633,0.3848
4473.txt,1649,5,3.3538,0.4416
4474.txt,162,1,2.505,0.0
4475.txt,2645,7,1.792,0.5087
4476.txt,1201,4,3.0225,0.6424
4477.txt,109,1,3.0241,0.0
4478.txt,445,2,2.7527,0.1085
4479.txt,1742,5,3.2138,0.5588
448.txt,72,1,3.0649,0.0
4480.txt,346,1,1.8756,0.0
4481.txt,137,1,2.3568,0.0
4482.txt,64,1,2.4866,0.0
4483.txt,36,1,2.9618,0.0
4484.txt,115,1,3.7073,0.0
4485.txt,122,1,2.9668,0.0
4486.txt,85,1,4.1534,0.0
4487.txt,39,1,2.9079,0.0
4488.txt,191,1,3.0031,0.0
4489.txt,226,1,3.0198,0.0
449.txt,49,1,3.0033,0.0
4490.txt,1341,4,2.7743,0.405
4491.txt,209,1,2.0341,0.0
4492.txt,109,1,3.0082,0.0
4493.txt,940,3,3.1322,0.5598
4494.txt,525,2,3.0043,0.003
4495.txt,117,1,3.0036,0.0
4496.txt,1683,5,3.4934,0.6018
4497.txt,3086,8,3.0798,0.2316
4498.txt,1562,4,2.8627,0.2172
4499.txt,751,2,2.8329,0.1426
45.txt,60,1,4.0154,0.0
450.txt,218,1,3.0413,0.0
4500.txt,223,1,3.2838,0.0
4501.txt,37,1,2.9352,0.0
4502.txt,1157,3,3.4326,0.2891
4503.txt,79,1,2.5297,0.0
4504.txt,111,1,3.0367,0.0
4505.txt,170,1,2.3188,0.0
4506.txt,197,1,3.008,0.0
4507.txt,154,1,3.0043,0.0
4508.txt,388,1,2.1449,0.0
4509.txt,101,1,3.0951,0.0
451.txt,144,1,4.3132,0.0
4510.txt,1281,4,2.457,0.3418
4511.txt,1354,4,2.2452,0.7915
4512.txt,91,1,2.9535,0.0
4513.txt,3292,9,3.4073,0.4995
4514.txt,47,1,2.8699,0.0
4515.txt,657,2,3.1259,0.3347
4516.txt,148,1,3.0001,0.0
4517.txt,43,1,2.959,0.0
4518.txt,1290,4,2.4932,0.3213
4519.txt,182,1,2.0329,0.0
452.txt,252,1,4.5162,0.0
4520.txt,300,1,2.6862,0.0
4521.txt,623,2,3.1217,0.2494
4522.txt,502,2,2.7075,0.6252
4523.txt,1650,5,2.9511,0.789
4524.txt,55,1,3.001,0.0
4525.txt,82,1,2.4379,0.0
4526.txt,287,1,2.9742,0.0
4527.txt,256,1,3.2806,0.0
4528.txt,659,2,2.9901,0.0015
4529.txt,98,1,3.0064,0.0
453.txt,272,1,2.9799,0.0
4530.txt,37,1,2.8127,0.0
4531.txt,1025,3,3.0135,0.0151
4532.txt,1231,4,3.0878,0.1879
4533.txt,1425,4,2.7586,0.3928
4534.txt,106,1,2.0404,0.0
4535.txt,1865,5,2.5166,0.9251
4536.txt,178,1,2.006,0.0
4537.txt,204,1,2.9797,0.0
4538.txt,1929,5,3.4845,0.459
4539.txt,797,2,3.0345,0.0336
454.txt,1023,3,3.1315,0.1805
4540.txt,459,2,3.8597,0.2032
4541.txt,237,1,3.1052,0.0
4542.txt,172,1,3.0654,0.0
4543.txt,773,2,2.9573,0.0433
4544.txt,152,1,2.8413,0.0
4545.txt,111,1,1.7145,0.0
4546.txt,1304,4,2.4188,0.2473
4547.txt,1806,5,2.0318,0.601
4548.txt,829,3,2.7431,0.3014
4549.txt,590,2,3.0592,0.0043
455.txt,703,2,2.9122,0.0016
4550.txt,35,1,3.0362,0.0
4551.txt,38,1,3.008,0.0
4552.txt,89,1,2.9002,0.0
4553.txt,1093,3,2.8981,0.1566
4554.txt,35,1,2.6639,0.0
4555.txt,120,1,3.8168,0.0
4556.txt,53,1,2.9718,0.0
4557.txt,246,1,3.011,0.0
4558.txt,511,2,2.0041,0.2229
4559.txt,110,1,3.0176,0.0
456.txt,95,1,2.3479,0.0
4560.txt,184,1,3.0218,0.0
4561.txt,296,1,4.0871,0.0
4562.txt,89,1,2.9883,0.0
4563.txt,877,3,2.8405,0.2162
4564.txt,45,1,4.4527,0.0
4565.txt,247,1,3.0174,0.0
4566.txt,141,1,2.8082,0.0
4567.txt,109,1,3.005,0.0
4568.txt,2327,6,2.6825,0.8719
4569.txt,40,1,3.0087,0.0
457.txt,328,1,1.7497,0.0
4570.txt,1200,3,3.0056,0.0366
4571.txt,623,2,3.0955,0.0893
4572.txt,357,1,3.3673,0.0
4573.txt,156,1,1.2896,0.0
4574.txt,51,1,1.5806,0.0
4575.txt,98,1,3.0008,0.0
4576.txt,116,1,1.9245,0.0
4577.txt,114,1,3.0131,0.0
4578.txt,111,1,2.2272,0.0
4579.txt,81,1,1.9206,0.0
458.txt,37,1,2.9956,0.0
4580.txt,92,1,2.9723,0.0
4581.txt,210,1,2.2733,0.0
4582.txt,1287,4,3.5916,0.4792
4583.txt,152,1,2.9775,0.0
4584.txt,85,1,3.0269,0.0
4585.txt,499,2,3.5444,0.0961
4586.txt,65,1,3.01,0.0
4587.txt,33,1,2.9975,0.0
4588.txt,660,2,3.0018,0.0044
4589.txt,53,1,3.0097,0.0
459.txt,78,1,2.5815,0.0
4590.txt,324,1,3.1674,0.0
4591.txt,145,1,2.9364,0.0
4592.txt,33,1,2.989,0.0
4593.txt,194,1,2.9828,0.0
4594.txt,874,3,2.9898,0.0201
4595.txt,54,1,2.99,0.0
4596.txt,118,1,2.9709,0.0
4597.txt,85,1,2.9604,0.0
4598.txt,964,3,2.9977,0.008
4599.txt,339,1,3.0047,0.0
46.txt,229,1,2.9949,0.0
460.txt,1730,5,3.6095,0.6931
4600.txt,76,1,2.7719,0.0
4601.txt,499,2,3.1015,0.0952
4602.txt,684,2,4.1463,0.5599
4603.txt,396,1,4.1801,0.0
4604.txt,255,1,3.3417,0.0
4605.txt,303,1,3.0376,0.0
4606.txt,230,1,2.9797,0.0
4607.txt,1885,5,2.6963,0.3906
4608.txt,316,1,3.6718,0.0
4609.txt,119,1,2.9519,0.0
461.txt,92,1,3.0026,0.0
4610.txt,183,1,2.9353,0.0
4611.txt,135,1,2.8379,0.0
4612.txt,939,3,3.1996,0.2555
4613.txt,1916,5,2.8983,0.2271
4614.txt,179,1,2.9057,0.0
4615.txt,318,1,3.0045,0.0
4616.txt,637,2,3.0088,0.0078
4617.txt,49,1,3.034,0.0
4618.txt,83,1,3.0124,0.0
4619.txt,645,2,1.6003,0.0448
462.txt,3191,8,2.8865,0.9558
4620.txt,119,1,2.179,0.0
4621.txt,621,2,2.9378,0.0532
4622.txt,547,2,2.9955,0.0026
4623.txt,2217,6,2.5347,0.6762
4624.txt,57,1,3.0073,0.0
4625.txt,1234,4,2.3228,0.2267
4626.txt,133,1,2.1795,0.0
4627.txt,213,1,2.8155,0.0
4628.txt,50,1,3.0225,0.0
4629.txt,268,1,2.518,0.0
463.txt,434,2,2.2614,0.0075
4630.txt,980,3,2.6348,0.6733
4631.txt,417,2,3.2827,0.2753
4632.txt,41,1,3.3078,0.0
4633.txt,2022,6,3.0004,0.0139
4634.txt,102,1,2.0418,0.0
4635.txt,103,1,2.9646,0.0
4636.txt,150,1,3.1702,0.0
4637.txt,337,1,4.2473,0.0
4638.txt,77,1,2.7776,0.0
4639.txt,281,1,2.6697,0.0
464.txt,54,1,2.9209,0.0
4640.txt,129,1,3.0062,0.0
4641.txt,243,1,2.0848,0.0
4642.txt,162,1,2.9486,0.0
4643.txt,838,3,3.0229,0.1254
4644.txt,876,3,3.2245,0.2735
4645.txt,72,1,2.1751,0.0
4646.txt,5195,13,3.0479,0.4918
4647.txt,1952,5,3.7922,0.4783
4648.txt,181,1,2.2519,0.0
4649.txt,1079,3,3.9608,0.5197
465.txt,1587,4,3.1844,0.3273
4650.txt,54,1,3.0025,0.0
4651.txt,4758,12,2.4499,0.6621
4652.txt,235,1,3.0036,0.0
4653.txt,155,1,2.8672,0.0
4654.txt,307,1,2.856,0.0
4655.txt,51,1,3.0132,0.0
4656.txt,490,2,2.7609,0.1498
4657.txt,1720,5,3.1497,0.198
4658.txt,2098,6,3.0128,0.0128
4659.txt,130,1,3.2414,0.0
466.txt,156,1,2.7693,0.0
4660.txt,89,1,3.0063,0.0
4661.txt,530,2,3.0434,0.0784
4662.txt,473,2,3.6945,0.1415
4663.txt,118,1,3.4567,0.0
4664.txt,45,1,2.8521,0.0
4665.txt,120,1,2.159,0.0
4666.txt,134,1,3.017,0.0
4667.txt,77,1,2.9883,0.0
4668.txt,106,1,2.9657,0.0
4669.txt,271,1,3.0411,0.0
467.txt,179,1,2.9891,0.0
4670.txt,384,1,4.5392,0.0
4671.txt,66,1,2.9967,0.0
4672.txt,431,2,2.6388,1.3222
4673.txt,395,1,4.4201,0.0
4674.txt,639,2,2.8885,0.1069
4675.txt,98,1,2.9751,0.0
4676.txt,1184,3,3.1734,0.226
4677.txt,109,1,4.0442,0.0
4678.txt,1979,5,3.8325,0.5133
4679.txt,71,1,3.0019,0.0
468.txt,131,1,2.9861,0.0
4680.txt,3205,9,2.9128,0.5014
4681.txt,871,3,3.0008,0.0352
4682.txt,56,1,3.0043,0.0
4683.txt,293,1,2.0878,0.0
4684.txt,126,1,1.6046,0.0
4685.txt,1719,5,3.1205,0.2097
4686.txt,643,2,3.4861,0.4903
4687.txt,918,3,2.5201,0.5548
4688.txt,188,1,3.937,0.0
4689.txt,1043,3,1.7329,0.1793
469.txt,221,1,3.3037,0.0
4690.txt,323,1,4.2685,0.0
4691.txt,116,1,3.009,0.0
4692.txt,1261,4,2.8219,0.4518
4693.txt,210,1,2.65,0.0
4694.txt,924,3,2.4173,0.1936
4695.txt,1207,4,4.0192,0.5257
4696.txt,67,1,2.1583,0.0
4697.txt,928,3,3.0158,0.3335
4698.txt,261,1,3.5554,0.0
4699.txt,704,2,3.4311,0.366
47.txt,2956,8,3.998,0.5109
470.txt,416,2,2.9662,0.0333
4700.txt,184,1,1.8131,0.0
4701.txt,98,1,2.9847,0.0
4702.txt,63,1,2.8814,0.0
4703.txt,116,1,3.0069,0.0
4704.txt,40,1,1.9623,0.0
4705.txt,271,1,4.3832,0.0
4706.txt,104,1,2.3756,0.0
4707.txt,91,1,2.703,0.0
4708.txt,259,1,2.1867,0.0
4709.txt,372,1,1.992,0.0
471.txt,129,1,3.0379,0.0
4710.txt,84,1,3.0014,0.0
4711.txt,534,2,4.4833,0.3086
4712.txt,434,2,2.7225,0.1779
4713.txt,510,2,2.5931,0.8227
4714.txt,184,1,3.0064,0.0
4715.txt,147,1,2.9944,0.0
4716.txt,511,2,3.9023,0.0076
4717.txt,3226,9,3.112,0.4672
4718.txt,2124,6,2.4817,0.4919
4719.txt,2174,6,3.3785,0.3103
472.txt,445,2,3.349,0.3097
4720.txt,1201,4,2.7027,0.5601
4721.txt,323,1,3.0036,0.0
4722.txt,35,1,2.9714,0.0
4723.txt,233,1,1.8837,0.0
4724.txt,1509,4,2.6844,0.3263
4725.txt,79,1,2.9873,0.0
4726.txt,1659,5,3.3314,0.3132
4727.txt,72,1,3.9881,0.0
4728.txt,1182,3,3.0111,0.0187
4729.txt,1847,5,3.3035,0.4376
473.txt,6722,17,2.4844,0.49
4730.txt,1051,3,3.5105,0.4998
4731.txt,701,2,3.8194,0.2867
4732.txt,59,1,3.0227,0.0
4733.txt,248,1,4.6746,0.0
4734.txt,122,1,3.007,0.0
4735.txt,265,1,2.8554,0.0
4736.txt,112,1,2.9198,0.0
4737.txt,235,1,2.4435,0.0
4738.txt,95,1,2.8599,0.0
4739.txt,148,1,1.9923,0.0
474.txt,787,2,3.4282,0.4241
4740.txt,127,1,1.6465,0.0
4741.txt,109,1,1.6279,0.0
4742.txt,160,1,3.1199,0.0
4743.txt,285,1,3.034,0.0
4744.txt,146,1,1.9379,0.0
4745.txt,97,1,2.0521,0.0
4746.txt,118,1,3.0192,0.0
4747.txt,148,1,3.0227,0.0
4748.txt,122,1,2.9731,0.0
4749.txt,181,1,3.48,0.0
475.txt,81,1,2.995,0.0
4750.txt,63,1,2.4473,0.0
4751.txt,712,2,2.9767,0.0124
4752.txt,2321,6,2.9588,0.1199
4753.txt,810,3,2.9761,0.0739
4754.txt,441,2,3.4772,0.4343
4755.txt,281,1,3.0011,0.0
4756.txt,68,1,3.0012,0.0
4757.txt,82,1,2.9478,0.0
4758.txt,3264,9,3.1776,0.5009
4759.txt,84,1,3.046,0.0
476.txt,1544,4,3.1954,0.9804
4760.txt,521,2,3.0655,0.9175
4761.txt,154,1,2.924,0.0
4762.txt,137,1,3.0123,0.0
4763.txt,2888,8,3.1372,0.1623
4764.txt,374,1,2.9996,0.0
4765.txt,250,1,2.9658,0.0
4766.txt,67,1,3.0061,0.0
4767.txt,136,1,2.8722,0.0
4768.txt,839,3,3.0179,0.0391
4769.txt,126,1,2.9489,0.0
477.txt,103,1,3.0131,0.0
4770.txt,218,1,2.7687,0.0
4771.txt,50,1,3.0023,0.0
4772.txt,2656,7,2.6212,0.5828
4773.txt,135,1,2.9622,0.0
4774.txt,76,1,3.0801,0.0
4775.txt,92,1,3.3473,0.0
4776.txt,3477,9,2.9597,0.1742
4777.txt,304,1,1.9564,0.0
4778.txt,99,1,3.0245,0.0
4779.txt,158,1,2.9821,0.0
478.txt,252,1,2.5685,0.0
4780.txt,1502,4,3.9489,0.4358
4781.txt,1228,4,3.3035,0.4572
4782.txt,87,1,3.0639,0.0
4783.txt,1204,4,2.646,0.6764
4784.txt,440,2,3.1499,0.0996
4785.txt,421,2,2.8592,0.666
4786.txt,1610,5,2.2515,0.6067
4787.txt,94,1,3.6156,0.0
4788.txt,536,2,3.3988,0.3545
4789.txt,147,1,2.5971,0.0
479.txt,140,1,3.0586,0.0
4790.txt,145,1,2.5503,0.0
4791.txt,469,2,2.6509,0.3767
4792.txt,85,1,3.2485,0.0
4793.txt,89,1,1.6746,0.0
4794.txt,829,3,3.4978,0.9534
4795.txt,1511,4,2.5729,0.3469
4796.txt,587,2,2.9145,0.1007
4797.txt,730,2,3.0127,0.0031
4798.txt,2695,7,3.4676,0.3985
4799.txt,2458,7,2.4861,0.7079
48.txt,145,1,3.0275,0.0
480.txt,624,2,2.9623,0.0031
4800.txt,5180,13,3.296,0.4961
4801.txt,4513,12,2.3806,0.5341
4802.txt,214,1,3.7319,0.0
4803.txt,326,1,2.2612,0.0
4804.txt,88,1,2.9334,0.0
4805.txt,1204,4,2.9445,0.0979
4806.txt,36,1,3.0071,0.0
4807.txt,1349,4,2.4031,0.8488
4808.txt,395,1,3.0135,0.0
4809.txt,5159,13,2.595,0.4954
481.txt,1098,3,3.466,0.329
4810.txt,80,1,3.0653,0.0
4811.txt,2911,8,3.2089,0.6646
4812.txt,2117,6,2.3598,0.7124
4813.txt,75,1,2.9697,0.0
4814.txt,228,1,2.2951,0.0
4815.txt,916,3,3.0929,0.0862
4816.txt,2696,7,3.018,0.4629
4817.txt,86,1,3.0274,0.0
4818.txt,53,1,3.4113,0.0
4819.txt,130,1,3.131,0.0
482.txt,32,1,2.8959,0.0
4820.txt,246,1,3.0383,0.0
4821.txt,3523,9,3.5085,0.4285
4822.txt,31,1,3.0232,0.0
